#247
#17743
# what-if time: 170.0434639453888
# cost_requests: 2940384	cache_hits: 2920875
data;

set QUERIES :=  1 3 4 5 6 7 8 9 10 11 12 13 14 15 16 18 19 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79 80 81 82 83 84 85 86 87 88 89 90 91 92 93 94 95 96 97 98 99;

param a :=
92 15031 42475197.51
92 15122 42475197.51
92 15197 42475197.51
92 15245 42475197.51
92 15333 42475197.51
92 15420 42475197.51
92 15493 42475197.51
92 15525 42475197.51
92 15557 42475197.51
92 15589 42475197.51
92 15630 42475197.51
92 15702 42475197.51
92 15741 42475197.51
92 15820 42475197.51
92 15898 42475197.51
92 15967 42475197.51
92 15995 42475197.51
92 16023 42475197.51
92 16051 42475197.51
92 16083 42475197.51
92 16150 42475197.51
92 16177 42475197.51
92 16204 42475197.51
92 16231 42475197.51
92 16258 42475197.51
92 16285 42475197.51
92 16286 42475197.51
92 16287 42475197.51
92 16288 42475197.51
92 16289 42475197.51
92 16290 42475197.51
92 16291 42475197.51
92 16292 42475197.51
92 16293 42475197.51
92 16294 42475197.51
92 16295 42475197.51
92 16296 42475197.51
92 16297 42475197.51
92 16298 42475197.51
92 16299 42475197.51
92 16300 42475197.51
92 16301 42475197.51
92 16302 42475197.51
92 16303 42475197.51
92 16304 42475197.51
92 16305 42475197.51
92 16306 42475197.51
92 16307 42475197.51
92 16308 42475197.51
92 16309 42475197.51
92 16310 42475197.51
92 16311 42475197.51
92 16312 42475197.51
92 16313 42475197.51
92 16314 42475197.51
92 16315 42475197.51
92 16316 42475197.51
92 16317 42475197.51
92 16318 42475197.51
92 16319 42475197.51
92 16320 42475197.51
92 16321 42475197.51
92 16322 42475197.51
92 16323 42475197.51
92 16324 42475197.51
92 16325 42475197.51
92 16326 42475197.51
92 16327 42475197.51
92 16328 42475197.51
92 16329 42475197.51
92 16330 42475197.51
92 16331 42475197.51
92 16332 42475197.51
92 16333 42475197.51
92 16334 42475197.51
92 16335 42475197.51
92 16336 42475197.51
92 16337 42475197.51
92 16338 42475197.51
92 16339 42475197.51
92 16340 42475197.51
92 16341 42475197.51
92 16342 42475197.51
92 16343 42475197.51
92 16344 42475197.51
92 16345 42475197.51
92 16346 42475197.51
92 16347 42475197.51
92 16348 42475197.51
92 16349 42475197.51
92 16350 42475197.51
92 16351 42475197.51
93 0 687750.35
93 32 686710.21
93 55 687686.96
93 179 686710.21
93 246 687686.96
93 364 686710.21
93 387 687686.96
93 450 686710.21
93 473 687686.96
93 594 686710.21
93 661 687686.96
93 778 686710.21
93 801 687686.96
93 920 686710.21
93 987 687686.96
93 1103 686710.21
93 1126 687686.96
93 1243 686710.21
93 1310 687686.96
93 1481 686710.21
93 1548 687686.96
93 1662 686710.21
93 1685 687686.96
93 1744 686710.21
93 1767 687686.96
93 1826 686710.21
93 1849 687686.96
93 1961 686710.21
93 2028 687686.96
93 2141 686710.21
93 2164 687686.96
93 2222 686710.21
93 2245 687686.96
93 2303 686710.21
93 2326 687686.96
93 2434 686710.21
93 2501 687686.96
93 2663 686710.21
93 2730 687686.96
93 2841 686710.21
93 2864 687686.96
93 2920 686710.21
93 2943 687686.96
93 3047 686710.21
93 3114 687686.96
93 3272 686710.21
93 3339 687686.96
93 3496 686710.21
93 3563 687686.96
93 3671 686710.21
93 3694 687686.96
93 3794 686710.21
93 3861 687686.96
93 3968 686710.21
93 3991 687686.96
93 4043 686710.21
93 4066 687686.96
93 4163 686710.21
93 4230 687686.96
93 4336 686710.21
93 4359 687686.96
93 4410 686710.21
93 4433 687686.96
93 4527 686710.21
93 4594 687686.96
93 4740 686710.21
93 4807 687686.96
93 4911 686710.21
93 4934 687686.96
93 4983 686710.21
93 5006 687686.96
93 5055 686710.21
93 5078 687686.96
93 5127 686710.21
93 5150 687686.96
93 5199 686710.21
93 5222 687686.96
93 5309 686710.21
93 5376 687686.96
93 5479 686710.21
93 5502 687686.96
93 5550 686710.21
93 5573 687686.96
93 5621 686710.21
93 5644 687686.96
93 5692 686710.21
93 5715 687686.96
93 5797 686710.21
93 5864 687686.96
93 5966 686710.21
93 5989 687686.96
93 6036 686710.21
93 6059 687686.96
93 6106 686710.21
93 6129 687686.96
93 6176 686710.21
93 6199 687686.96
93 6246 686710.21
93 6269 687686.96
93 6316 686710.21
93 6339 687686.96
93 6414 686710.21
93 6481 687686.96
93 6582 686710.21
93 6605 687686.96
93 6651 686710.21
93 6674 687686.96
93 6746 686710.21
93 6813 687686.96
93 6939 686710.21
93 7006 687686.96
93 7105 686710.21
93 7128 687686.96
93 7172 686710.21
93 7195 687686.96
93 7239 686710.21
93 7262 687686.96
93 7306 686710.21
93 7329 687686.96
93 7373 686710.21
93 7396 687686.96
93 7440 686710.21
93 7463 687686.96
93 7527 686710.21
93 7594 687686.96
93 7692 686710.21
93 7715 687686.96
93 7777 686710.21
93 7844 687686.96
93 7960 686710.21
93 8027 687686.96
93 8123 686710.21
93 8146 687686.96
93 8187 686710.21
93 8210 687686.96
93 8268 686710.21
93 8335 687686.96
93 8430 686710.21
93 8453 687686.96
93 8509 686710.21
93 8576 687686.96
93 8670 686710.21
93 8693 687686.96
93 8732 686710.21
93 8755 687686.96
93 8794 686710.21
93 8817 687686.96
93 8869 686710.21
93 8936 687686.96
93 9042 686710.21
93 9109 687686.96
93 9201 686710.21
93 9224 687686.96
93 9261 686710.21
93 9284 687686.96
93 9332 686710.21
93 9399 687686.96
93 9490 686710.21
93 9513 687686.96
93 9549 686710.21
93 9572 687686.96
93 9608 686710.21
93 9631 687686.96
93 9675 686710.21
93 9742 687686.96
93 9832 686710.21
93 9855 687686.96
93 9897 686710.21
93 9964 687686.96
93 10053 686710.21
93 10076 687686.96
93 10110 686710.21
93 10133 687686.96
93 10167 686710.21
93 10190 687686.96
93 10224 686710.21
93 10247 687686.96
93 10281 686710.21
93 10304 687686.96
93 10340 686710.21
93 10407 687686.96
93 10495 686710.21
93 10518 687686.96
93 10551 686710.21
93 10574 687686.96
93 10607 686710.21
93 10630 687686.96
93 10663 686710.21
93 10664 686710.21
93 10665 686710.21
93 10666 686710.21
93 10667 686710.21
93 10668 686710.21
93 10669 686710.21
93 10670 686710.21
93 10671 686710.21
93 10672 686710.21
93 10673 686710.21
93 10674 686710.21
93 10675 686710.21
93 10676 686710.21
93 10677 686710.21
93 10678 686710.21
93 10679 686710.21
93 10680 686710.21
93 10681 686710.21
93 10682 686710.21
93 10683 686710.21
93 10684 686710.21
93 10685 686710.21
93 10686 686710.21
93 10687 686710.21
93 10688 686710.21
93 10689 686710.21
93 10690 686710.21
93 10691 686710.21
93 10692 686710.21
93 10693 686710.21
93 10694 686710.21
93 10695 686710.21
93 10696 686710.21
93 10697 686710.21
93 10698 686710.21
93 10699 686710.21
93 10700 686710.21
93 10701 686710.21
93 10702 686710.21
93 10703 686710.21
93 10704 686710.21
93 10705 686710.21
93 10706 686710.21
93 10707 686710.21
93 10708 686710.21
93 10709 686710.21
93 10710 686710.21
93 10711 686710.21
93 10712 686710.21
93 10713 686710.21
93 10714 686710.21
93 10715 686710.21
93 10716 686710.21
93 10717 686710.21
93 10718 686710.21
93 10719 686710.21
93 10720 686710.21
93 10721 686710.21
93 10722 686710.21
93 10723 686710.21
93 10724 686710.21
93 10725 686710.21
93 10726 686710.21
93 10727 686710.21
93 10728 686710.21
93 10729 686646.83
93 10730 686710.21
93 10731 686710.21
93 10732 686710.21
93 10733 686710.21
93 10734 686710.21
93 10735 686710.21
93 10736 686710.21
93 10737 686710.21
93 10738 686710.21
93 10739 686710.21
93 10740 686710.21
93 10741 686710.21
93 10742 686710.21
93 10743 686710.21
93 10744 686710.21
93 10745 686710.21
93 10746 686710.21
93 10747 686710.21
93 10748 686710.21
93 10749 686710.21
93 10750 686710.21
93 10751 686710.21
93 10752 686710.21
93 10753 686710.21
93 10754 686710.21
93 10755 686710.21
93 10756 686710.21
93 10757 686710.21
93 10758 686710.21
93 10759 686710.21
93 10760 686710.21
93 10761 686710.21
93 10762 686710.21
93 10763 686710.21
93 10764 686710.21
93 10765 686710.21
93 10766 686710.21
93 10767 686710.21
93 10768 686710.21
93 10769 686710.21
93 10770 686710.21
93 10771 686710.21
93 10772 686710.21
93 10773 686710.21
93 10774 686710.21
93 10775 686710.21
93 10776 686710.21
93 10777 686710.21
93 10778 686710.21
93 10779 686710.21
93 10780 686710.21
93 10781 686710.21
93 10782 686710.21
93 10783 686710.21
93 10784 686710.21
93 10785 686710.21
93 10786 686710.21
93 10787 686710.21
93 10788 686710.21
93 10789 686710.21
93 10790 686710.21
93 10791 686710.21
93 10792 686710.21
93 10793 686710.21
93 10794 686710.21
93 10795 686710.21
93 10796 686710.21
93 10797 686710.21
93 10798 686710.21
93 10799 686710.21
93 10800 686710.21
93 10801 686710.21
93 10802 686710.21
93 10803 686710.21
93 10804 686710.21
93 10805 686710.21
93 10806 686710.21
93 10807 686710.21
93 10808 686710.21
93 10809 686710.21
93 10810 686710.21
93 10811 686710.21
93 10812 686710.21
93 10813 686710.21
93 10814 686710.21
93 10815 686710.21
93 10816 686710.21
93 10839 687686.96
93 10894 687686.96
93 10990 687686.96
93 11099 687686.96
93 11153 687686.96
93 11207 687686.96
93 11261 687686.96
93 11315 687686.96
93 11405 687686.96
93 11548 687686.96
93 11655 687686.96
93 11707 687686.96
93 11759 687686.96
93 11811 687686.96
93 11863 687686.96
93 11915 687686.96
93 11967 687686.96
93 12048 687686.96
93 12154 687686.96
93 12205 687686.96
93 12283 687686.96
93 12388 687686.96
93 12438 687686.96
93 12488 687686.96
93 12538 687686.96
93 12611 687686.96
93 12738 687686.96
93 12841 687686.96
93 12889 687686.96
93 12958 687686.96
93 13081 687686.96
93 13182 687686.96
93 13228 687686.96
93 13293 687686.96
93 13392 687686.96
93 13455 687686.96
93 13572 687686.96
93 13688 687686.96
93 13785 687686.96
93 13827 687686.96
93 13885 687686.96
93 13997 687686.96
93 14108 687686.96
93 14218 687686.96
93 14311 687686.96
93 14364 687686.96
93 14456 687686.96
93 14493 687686.96
93 14530 687686.96
93 14567 687686.96
93 14604 687686.96
93 14641 687686.96
93 14678 687686.96
93 14715 687686.96
93 14752 687686.96
93 14789 687686.96
93 14826 687686.96
93 14863 687686.96
93 14900 687686.96
93 14937 687686.96
93 14974 687686.96
93 15011 687686.96
93 15102 687686.96
93 15191 687686.96
93 15225 687686.96
93 15313 687686.96
93 15401 687686.96
93 15402 687686.96
93 15403 687686.96
93 15404 687686.96
93 15405 687686.96
93 15406 687686.96
93 15407 687686.96
93 15408 687686.96
93 15409 687686.96
93 15410 687686.96
93 15411 687686.96
93 15412 687686.96
93 15413 687686.96
93 15414 687686.96
93 15415 687686.96
93 15416 687686.96
93 15417 687686.96
93 15418 687686.96
93 15419 687686.96
93 15420 687686.96
93 15421 687686.96
93 15422 687686.96
93 15423 687686.96
93 15424 687686.96
93 15425 687686.96
93 15426 687686.96
93 15427 687686.96
93 15428 687686.96
93 15429 687686.96
93 15430 687686.96
93 15431 687686.96
93 15432 687686.96
93 15433 687686.96
93 15434 687686.96
93 15435 687686.96
93 15436 687686.96
93 15437 687686.96
93 15438 687686.96
93 15439 687686.96
93 15440 687686.96
93 15441 687686.96
93 15442 687686.96
93 15443 687686.96
93 15444 687686.96
93 15445 687686.96
93 15446 687686.96
93 15447 687686.96
93 15448 687686.96
93 15449 687686.96
93 15450 687686.96
93 15451 687686.96
93 15452 687686.96
93 15453 687686.96
93 15454 687686.96
93 15455 687686.96
93 15456 687686.96
93 15457 687686.96
93 15458 687686.96
93 15459 687686.96
93 15460 687686.96
93 15461 687686.96
93 15462 687686.96
93 15463 687686.96
93 15464 687686.96
93 15465 687686.96
93 15466 687686.96
93 15467 687686.96
93 15468 687686.96
93 15469 687686.96
93 15470 687686.96
93 15471 687686.96
93 15472 687686.96
93 15473 687686.96
93 15474 687686.96
93 15475 687686.96
93 15476 687686.96
93 15477 687686.96
93 15478 687686.96
93 15479 687686.96
93 15480 687686.96
93 15481 687686.96
93 15482 687686.96
93 15483 687686.96
93 15484 687686.96
93 15485 687686.96
93 15486 687686.96
93 15487 687686.96
94 0 1180309.81
94 46 1176620.84
94 53 946518.42
94 220 1176620.84
94 244 946518.42
94 378 1176620.84
94 385 946518.42
94 464 1176620.84
94 471 946518.42
94 635 1176620.84
94 659 946518.42
94 792 1176620.84
94 799 946518.42
94 961 1176620.84
94 985 946518.42
94 1117 1176620.84
94 1124 946518.42
94 1284 1176620.84
94 1308 946518.42
94 1522 1176620.84
94 1546 946518.42
94 1676 1176620.84
94 1683 946518.42
94 1758 1176620.84
94 1765 946518.42
94 1840 1176620.84
94 1847 946518.42
94 2002 1176620.84
94 2026 946518.42
94 2155 1176620.84
94 2162 946518.42
94 2236 1176620.84
94 2243 946518.42
94 2317 1176620.84
94 2324 946518.42
94 2475 1176620.84
94 2499 946518.42
94 2704 1176620.84
94 2728 946518.42
94 2855 1176620.84
94 2862 946518.42
94 2934 1176620.84
94 2941 946518.42
94 3088 1176620.84
94 3112 946518.42
94 3313 1176620.84
94 3337 946518.42
94 3537 1176620.84
94 3561 946518.42
94 3685 1176620.84
94 3692 946518.42
94 3835 1176620.84
94 3859 946518.42
94 3982 1176620.84
94 3989 946518.42
94 4057 1176620.84
94 4064 946518.42
94 4204 1176620.84
94 4228 946518.42
94 4350 1176620.84
94 4357 946518.42
94 4424 1176620.84
94 4431 946518.42
94 4568 1176620.84
94 4592 946518.42
94 4781 1176620.84
94 4805 946518.42
94 4925 1176620.84
94 4932 946518.42
94 4997 1176620.84
94 5004 946518.42
94 5069 1176620.84
94 5076 946518.42
94 5141 1176620.84
94 5148 946518.42
94 5213 1176620.84
94 5220 946518.42
94 5350 1176620.84
94 5374 946518.42
94 5493 1176620.84
94 5500 946518.42
94 5564 1176620.84
94 5571 946518.42
94 5635 1176620.84
94 5642 946518.42
94 5706 1176620.84
94 5713 946518.42
94 5838 1176620.84
94 5862 946518.42
94 5980 1176620.84
94 5987 946518.42
94 6050 1176620.84
94 6057 946518.42
94 6120 1176620.84
94 6127 946518.42
94 6190 1176620.84
94 6197 946518.42
94 6260 1176620.84
94 6267 946518.42
94 6330 1176620.84
94 6337 946518.42
94 6455 1176620.84
94 6479 946518.42
94 6596 1176620.84
94 6603 946518.42
94 6665 1176620.84
94 6672 946518.42
94 6787 1176620.84
94 6811 946518.42
94 6980 1176620.84
94 7004 946518.42
94 7119 1176620.84
94 7126 946518.42
94 7186 1176620.84
94 7193 946518.42
94 7253 1176620.84
94 7260 946518.42
94 7320 1176620.84
94 7327 946518.42
94 7387 1176620.84
94 7394 946518.42
94 7454 1176620.84
94 7461 946518.42
94 7568 1176620.84
94 7592 946518.42
94 7706 1176620.84
94 7713 946518.42
94 7818 1176620.84
94 7842 946518.42
94 8001 1176620.84
94 8025 946518.42
94 8137 1176620.84
94 8144 946518.42
94 8201 1176620.84
94 8208 946518.42
94 8309 1176620.84
94 8333 946518.42
94 8444 1176620.84
94 8451 946518.42
94 8550 1176620.84
94 8574 946518.42
94 8684 1176620.84
94 8691 946518.42
94 8746 1176620.84
94 8753 946518.42
94 8808 1176620.84
94 8815 946518.42
94 8910 1176620.84
94 8934 946518.42
94 9083 1176620.84
94 9107 946518.42
94 9215 1176620.84
94 9222 946518.42
94 9275 1176620.84
94 9282 946518.42
94 9373 1176620.84
94 9397 946518.42
94 9504 1176620.84
94 9511 946518.42
94 9563 1176620.84
94 9570 946518.42
94 9622 1176620.84
94 9629 946518.42
94 9716 1176620.84
94 9740 946518.42
94 9846 1176620.84
94 9853 946518.42
94 9938 1176620.84
94 9962 946518.42
94 10067 1176620.84
94 10074 946518.42
94 10124 1176620.84
94 10131 946518.42
94 10181 1176620.84
94 10188 946518.42
94 10238 1176620.84
94 10245 946518.42
94 10295 1176620.84
94 10302 946518.42
94 10381 1176620.84
94 10405 946518.42
94 10509 1176620.84
94 10516 946518.42
94 10565 1176620.84
94 10572 946518.42
94 10621 1176620.84
94 10628 946518.42
94 10703 1176620.84
94 10727 946518.42
94 10830 1176620.84
94 10837 946518.42
94 10885 1176620.84
94 10892 946518.42
94 10964 1176620.84
94 10988 946518.42
94 11090 1176620.84
94 11097 946518.42
94 11144 1176620.84
94 11151 946518.42
94 11198 1176620.84
94 11205 946518.42
94 11252 1176620.84
94 11259 946518.42
94 11306 1176620.84
94 11313 946518.42
94 11379 1176620.84
94 11403 946518.42
94 11522 1176620.84
94 11546 946518.42
94 11646 1176620.84
94 11653 946518.42
94 11698 1176620.84
94 11705 946518.42
94 11750 1176620.84
94 11757 946518.42
94 11802 1176620.84
94 11809 946518.42
94 11854 1176620.84
94 11861 946518.42
94 11906 1176620.84
94 11913 946518.42
94 11958 1176620.84
94 11965 946518.42
94 12022 1176620.84
94 12046 946518.42
94 12145 1176620.84
94 12152 946518.42
94 12196 1176620.84
94 12203 946518.42
94 12257 1176620.84
94 12281 946518.42
94 12379 1176620.84
94 12386 946518.42
94 12429 1176620.84
94 12436 946518.42
94 12479 1176620.84
94 12486 946518.42
94 12529 1176620.84
94 12536 946518.42
94 12585 1176620.84
94 12609 946518.42
94 12712 1176620.84
94 12736 946518.42
94 12832 1176620.84
94 12839 946518.42
94 12880 1176620.84
94 12887 946518.42
94 12932 1176620.84
94 12956 946518.42
94 13055 1176620.84
94 13079 946518.42
94 13173 1176620.84
94 13180 946518.42
94 13219 1176620.84
94 13226 946518.42
94 13267 1176620.84
94 13291 946518.42
94 13383 1176620.84
94 13390 946518.42
94 13429 1176620.84
94 13453 946518.42
94 13546 1176620.84
94 13570 946518.42
94 13662 1176620.84
94 13686 946518.42
94 13776 1176620.84
94 13783 946518.42
94 13818 1176620.84
94 13825 946518.42
94 13860 1176620.84
94 13861 1176620.84
94 13862 1176620.84
94 13863 1176620.84
94 13864 1176620.84
94 13865 1176620.84
94 13866 1176620.84
94 13867 1176620.84
94 13868 1176620.84
94 13869 1176620.84
94 13870 1176620.84
94 13871 1176620.84
94 13872 1176620.84
94 13873 1176620.84
94 13874 1176620.84
94 13875 1176620.84
94 13876 1176620.84
94 13877 1176620.84
94 13878 1176620.84
94 13879 1176620.84
94 13880 1176620.84
94 13881 1176620.84
94 13882 1176620.84
94 13883 944730.06
94 13884 1176620.84
94 13885 1176620.84
94 13886 1176620.84
94 13887 1176620.84
94 13888 1176620.84
94 13889 1176620.84
94 13890 1176620.84
94 13891 1176620.84
94 13892 1176620.84
94 13893 1176620.84
94 13894 1176620.84
94 13895 1176620.84
94 13896 1176620.84
94 13897 1176620.84
94 13898 1176620.84
94 13899 1176620.84
94 13900 1176620.84
94 13901 1176620.84
94 13902 1176620.84
94 13903 1176620.84
94 13904 1176620.84
94 13905 1176620.84
94 13906 1176620.84
94 13907 1176620.84
94 13908 1176620.84
94 13909 1176620.84
94 13910 1176620.84
94 13911 1176620.84
94 13912 1176620.84
94 13913 1176620.84
94 13914 1176620.84
94 13915 1176620.84
94 13916 1176620.84
94 13917 1176620.84
94 13918 1176620.84
94 13919 1176620.84
94 13920 1176620.84
94 13921 1176620.84
94 13922 1176620.84
94 13923 1176620.84
94 13924 1176620.84
94 13925 1176620.84
94 13926 1176620.84
94 13927 1176620.84
94 13928 1176620.84
94 13929 1176620.84
94 13930 1176620.84
94 13931 1176620.84
94 13932 1176620.84
94 13933 1176620.84
94 13934 1176620.84
94 13935 1176620.84
94 13936 1176620.84
94 13937 1176620.84
94 13938 1176620.84
94 13939 1176620.84
94 13940 1176620.84
94 13941 1176620.84
94 13942 1176620.84
94 13943 1176620.84
94 13944 1176620.84
94 13945 1176620.84
94 13946 1176620.84
94 13947 1176620.84
94 13948 1176620.84
94 13949 1176620.84
94 13950 1176620.84
94 13951 1176620.84
94 13952 1176620.84
94 13953 1176620.84
94 13954 1176620.84
94 13955 1176620.84
94 13956 1176620.84
94 13957 1176620.84
94 13958 1176620.84
94 13959 1176620.84
94 13960 1176620.84
94 13961 1176620.84
94 13962 1176620.84
94 13963 1176620.84
94 13964 1176620.84
94 13965 1176620.84
94 13966 1176620.84
94 13967 1176620.84
94 13968 1176620.84
94 13969 1176620.84
94 13970 1176620.84
94 13971 1176620.84
94 13972 1176620.84
94 13995 946518.42
94 14106 946518.42
94 14216 946518.42
94 14309 946518.42
94 14362 946518.42
94 14454 946518.42
94 14491 946518.42
94 14528 946518.42
94 14565 946518.42
94 14602 946518.42
94 14639 946518.42
94 14676 946518.42
94 14713 946518.42
94 14750 946518.42
94 14787 946518.42
94 14824 946518.42
94 14861 946518.42
94 14898 946518.42
94 14935 946518.42
94 14972 946518.42
94 15009 946518.42
94 15100 946518.42
94 15189 946518.42
94 15224 946518.42
94 15225 946518.42
94 15226 946518.42
94 15227 946518.42
94 15228 946518.42
94 15229 946518.42
94 15230 946518.42
94 15231 946518.42
94 15232 946518.42
94 15233 946518.42
94 15234 946518.42
94 15235 946518.42
94 15236 946518.42
94 15237 946518.42
94 15238 946518.42
94 15239 946518.42
94 15240 946518.42
94 15241 946518.42
94 15242 946518.42
94 15243 946518.42
94 15244 946518.42
94 15245 946518.42
94 15246 946518.42
94 15247 946518.42
94 15248 946518.42
94 15249 946518.42
94 15250 946518.42
94 15251 946518.42
94 15252 946518.42
94 15253 946518.42
94 15254 946518.42
94 15255 946518.42
94 15256 946518.42
94 15257 946518.42
94 15258 946518.42
94 15259 946518.42
94 15260 946518.42
94 15261 946518.42
94 15262 946518.42
94 15263 946518.42
94 15264 946518.42
94 15265 946518.42
94 15266 946518.42
