#1615
#1615
# what-if time: 247.49099230766296
# cost_requests: 394317	cache_hits: 342140
data;

set QUERIES :=  1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79 80 81 82 83 84 85 86 87 88 89 90 91 92 93 94 95 96 97 98 99;

param a :=
63 1291 692871.78
63 1300 96086.25
63 1306 96086.25
63 1309 693722.05
63 1311 692322.3
63 1321 692434.24
63 1344 692255.56
63 1355 692304.93
63 1384 689266.9
63 1387 693222.29
63 1394 96086.25
63 1399 693722.05
63 1416 96086.25
63 1430 692304.93
63 1445 692087.59
63 1449 96086.25
63 1464 691758.74
63 1482 693722.05
63 1493 692386.24
63 1551 693722.05
63 1556 692871.78
63 1565 692762.24
63 1567 693722.05
63 1581 692087.59
63 1583 692255.6
63 1585 687050.24
63 1600 96086.25
63 1602 692498.24
64 0 1453635.03
64 1 1445868.07
64 9 1387231.02
64 10 1436937.03
64 34 1436937.04
64 35 819855.2
64 61 1448418.01
64 62 1432670.24
64 71 801178.86
64 83 1453069.09
64 91 1442930.26
64 95 1268638.13
64 97 1449646.45
64 100 1436937.02
64 105 1397362.65
64 111 1453069.09
64 115 801178.86
64 118 1452892.7
64 127 1442618.26
64 131 1395408.45
64 137 1388124.39
64 139 1268638.11
64 155 1452216.49
64 157 1451292.68
64 160 1389304.27
64 167 1285847.93
64 168 1436937.02
64 172 1397426.76
64 176 800436.51
64 180 1294615.38
64 200 1452568.08
64 201 1436937.02
64 205 1452989.57
64 206 819857.75
64 218 1448450.01
64 227 1453633.62
64 232 1452520.08
64 235 1452544.08
64 237 1387230.97
64 246 819862.75
64 247 1448418.01
64 248 1439903.59
64 258 769307.5
64 260 1448398.01
64 269 1432670.24
64 275 1442618.26
64 276 801178.86
64 282 1451291.18
64 291 1436937.03
64 296 1452684.08
64 302 1387230.88
64 308 801178.86
64 311 1452088.49
64 312 900134.52
64 322 1439903.59
64 351 1453069.09
64 366 1444302.27
64 369 1449646.46
64 374 1451292.68
64 375 1397362.65
64 378 1442618.26
64 379 1432670.24
64 381 1448386.01
64 399 1439903.59
64 400 801178.86
64 407 1443674.26
64 408 1453069.09
64 419 1436937.02
64 424 772342.04
64 450 801178.86
64 451 1452932.49
64 455 1449646.45
64 456 1452520.08
64 460 1285847.88
64 461 1395408.45
64 464 1259891.16
64 465 1448418.01
64 470 819862.75
64 475 785865.72
64 493 1452892.68
64 496 1432670.24
64 502 1448386.01
64 508 1452088.49
64 525 1439903.57
64 527 819862.75
64 534 1268638.13
64 544 1268638.13
64 553 1449646.45
64 555 1439903.6
64 561 1439903.59
64 567 819857.75
64 578 1397362.65
64 593 1448418.01
64 607 1445988.07
64 617 1436937.02
64 619 1442618.26
64 631 1449646.45
64 632 1448386.01
64 633 1449646.45
64 635 1397362.65
64 647 1285847.93
64 650 1452088.49
64 660 1453192.49
64 661 1439903.59
64 676 1285847.89
64 700 1395408.45
64 701 1439903.59
64 704 1453633.77
64 722 819857.75
64 726 1387231.09
64 749 1439903.59
64 750 819862.75
64 756 1452520.08
64 761 801178.86
64 767 801178.86
64 805 1446292.07
64 810 1451292.68
64 813 1397362.65
64 829 801178.86
64 832 1439903.59
64 841 1452088.49
64 847 1452088.49
64 848 1431327.71
64 849 1452496.08
64 855 1436937.01
64 857 1436937.03
64 859 1452520.08
64 871 1445988.07
64 891 1448394.01
64 895 1285847.93
64 900 1387230.97
64 913 1285847.95
64 914 1448386.01
64 919 1448390.01
64 925 1387230.97
64 926 1395408.45
64 935 1397426.76
64 937 1445759.12
64 947 1452540.49
64 951 1451292.68
64 953 1442618.26
64 956 1442618.26
64 963 1451292.68
64 970 1395408.45
64 971 1393430.7
64 972 1453069.09
64 980 1448378.01
64 984 801178.86
64 985 801178.86
64 990 1442618.26
64 993 1448418.01
64 1002 1452684.08
64 1004 819862.75
64 1005 1448386.01
64 1015 801178.86
64 1016 1453633.77
64 1017 1449646.45
64 1028 1259891.16
64 1033 1451292.68
64 1036 834730.5
64 1038 819855.2
64 1044 1452465.61
64 1047 1451026.79
64 1050 1449646.45
64 1051 819862.75
64 1057 819857.75
64 1074 1436937.04
64 1078 801178.86
64 1082 1442498.26
64 1101 1451396.68
64 1107 801178.86
64 1123 1395408.45
64 1126 1436937.06
64 1138 819857.75
64 1153 819857.75
64 1157 1452848.08
64 1158 1448386.01
64 1160 1442618.26
64 1170 1445582.28
64 1172 819862.75
64 1178 1452684.08
64 1188 1452592.08
64 1197 1453386.23
64 1204 1285847.9
64 1236 1395408.45
64 1241 1285847.78
64 1246 819857.75
64 1250 801178.86
64 1254 1448822.9
64 1263 1436937.02
64 1273 1436937.02
64 1274 1443426.26
64 1277 1268638.0
64 1295 1446604.08
64 1300 801178.86
64 1306 801178.86
64 1315 1395408.45
64 1325 1387230.95
64 1328 1436015.75
64 1330 1452520.08
64 1333 819862.75
64 1334 1431326.03
64 1344 1449646.44
64 1366 819857.75
64 1370 1387230.97
64 1378 1453633.62
64 1385 1436937.02
64 1394 801178.86
64 1408 1445508.07
64 1409 1285847.92
64 1414 1445628.07
64 1415 1446172.07
64 1416 801178.86
64 1419 1442374.25
64 1424 819868.0
64 1425 1442618.26
64 1426 1448386.01
64 1429 1439903.59
64 1430 1451292.68
64 1431 1436937.02
64 1439 1397362.65
64 1444 1452684.08
64 1449 801178.86
64 1476 1452520.08
64 1477 819862.75
64 1490 1446054.85
64 1491 1443050.26
64 1502 1451348.68
64 1512 1395408.45
64 1518 1445988.07
64 1528 1436937.02
64 1529 1453633.62
64 1533 1446172.07
64 1539 1445868.07
64 1540 1031555.9
64 1545 1268638.13
64 1548 819857.75
64 1569 1440726.66
64 1570 1452684.08
64 1583 1449646.45
64 1588 1439903.59
64 1592 1452520.08
64 1595 1436937.02
64 1600 801178.86
64 1611 1387971.63
65 0 1431352.21
65 16 1422940.97
65 51 1423593.78
65 79 1428784.33
65 163 1428784.33
65 242 1414543.8
65 268 1414543.8
65 286 1414543.8
65 300 1423217.06
65 326 1428784.33
65 327 1423073.58
65 331 1428784.33
65 334 1423151.1
65 401 1423593.78
65 405 1428784.33
65 410 1414543.8
65 435 1414543.8
65 545 1414543.8
65 565 1423073.58
65 706 1414543.8
65 739 1428784.33
65 746 1428784.33
65 785 1414543.8
65 800 1427739.58
65 851 1414543.8
65 862 1423073.58
65 868 1414543.8
65 909 1423261.94
65 961 1423096.02
65 1047 1423096.02
65 1114 1423593.78
65 1121 1414543.8
65 1135 1414543.8
65 1142 1414543.8
65 1147 1414543.8
65 1257 1428792.33
65 1262 1424157.51
65 1291 1423593.78
65 1311 1423261.94
65 1355 1428784.33
65 1410 1414543.8
65 1430 1427719.58
65 1445 1423073.58
65 1549 1414543.8
65 1556 1423593.78
65 1581 1423073.58
66 0 696954.64
66 5 315004.71
66 29 694436.82
66 125 694436.82
66 145 692745.58
66 151 694753.33
66 170 692743.55
66 277 694428.82
66 280 694428.82
66 282 694428.82
66 333 693307.07
66 387 315004.71
66 488 692745.86
66 590 692745.86
66 630 694428.82
66 667 694428.82
66 674 694428.82
66 693 695255.33
66 1053 315004.71
66 1062 315004.71
66 1208 464190.62
66 1249 552027.28
66 1251 315004.71
66 1272 692746.24
66 1302 694428.82
66 1337 694428.82
66 1442 315004.71
66 1450 315004.71
67 0 706461.41
67 16 701775.41
67 51 703001.35
67 79 705211.64
67 163 705211.64
67 300 702509.66
67 326 705211.64
67 327 702275.21
67 331 705211.64
67 334 702233.22
67 401 703001.35
67 405 705211.64
67 565 702275.21
67 739 705211.64
67 746 705211.64
67 800 704666.52
67 862 702275.21
67 909 702492.55
67 961 702251.16
67 1047 702251.16
67 1114 703001.35
67 1257 705215.64
67 1262 703719.61
67 1291 703001.35
67 1311 702492.55
67 1355 705211.64
67 1430 705211.64
67 1445 702275.21
67 1556 703001.35
67 1581 702275.21
68 0 737531.08
68 10 713236.1
68 27 736038.29
68 29 736815.98
68 34 713480.1
68 90 737528.22
68 96 736884.37
68 100 712864.1
68 125 736815.98
68 168 712864.1
68 201 712864.1
68 248 722006.66
68 277 736803.98
68 280 736803.98
68 282 736803.98
68 291 713088.1
68 320 736920.37
68 322 722017.86
68 333 735438.98
68 399 722010.27
68 419 712864.1
68 525 721996.49
68 555 722025.3
68 561 721936.17
68 617 712696.1
68 630 735503.55
68 661 722016.15
68 667 736803.98
68 674 736803.98
68 701 722017.86
68 749 722016.15
68 769 737528.22
68 832 722012.95
68 855 712232.1
68 857 713028.1
68 866 736940.37
68 955 736920.37
68 1000 736920.37
68 1033 736920.37
68 1044 737528.22
68 1074 713316.1
68 1126 718389.31
68 1263 712864.1
68 1264 737528.22
68 1273 712864.1
68 1275 736932.37
68 1299 737528.23
68 1302 736803.98
68 1337 736803.98
68 1385 712864.1
68 1413 736920.37
68 1429 722016.15
68 1431 712864.1
68 1528 712864.1
68 1562 736920.37
68 1564 736920.37
68 1588 722020.83
68 1595 712784.1
69 0 812296.01
69 9 786307.73
69 29 807131.52
69 52 811594.85
69 116 811909.94
69 125 807131.52
69 214 811945.94
69 237 786293.52
69 277 807119.52
69 280 805841.52
69 282 807119.52
69 288 812153.85
69 301 811836.61
69 302 786268.93
69 333 805436.89
69 359 812069.85
69 374 811836.61
69 405 812224.9
69 431 811982.85
69 437 811926.85
69 479 167816.03
69 503 803782.2
69 506 811822.85
69 594 812014.85
69 630 807119.52
69 667 807119.52
69 674 807119.52
69 702 811890.85
69 726 786328.29
69 747 811836.61
69 779 812224.9
69 781 811836.61
69 834 811982.85
69 900 786293.52
69 918 811836.61
69 925 786293.52
69 1003 807987.43
69 1097 812094.85
69 1208 795816.22
69 1254 812224.9
69 1290 793901.42
69 1302 807119.52
69 1312 811836.61
69 1322 811926.85
69 1325 786289.39
69 1337 807119.52
69 1342 811416.61
69 1370 786293.52
69 1388 811926.85
69 1408 806705.06
69 1451 811836.61
69 1475 811890.85
69 1574 812224.9
69 1611 786289.39
70 0 1392071.71
70 79 1389614.17
70 163 1389606.17
70 326 1389606.17
70 331 1389606.17
70 405 1389606.17
70 739 1389606.17
70 746 1389606.17
70 800 1388494.92
70 1257 1389614.17
70 1355 1389606.17
70 1430 1388474.92
71 0 1384541.46
71 16 1380526.43
71 29 1380200.26
71 37 1129065.54
71 40 1129065.54
71 42 1353295.55
71 51 1380959.55
71 63 1129137.54
71 99 1381209.82
71 113 1353295.55
71 116 1383331.18
71 125 1380200.26
71 135 1128851.86
71 145 1382269.92
71 170 1382274.77
71 202 1353367.55
71 210 1353295.55
71 214 1383367.18
71 231 1381321.82
71 254 1381261.82
71 270 1381229.82
71 277 1380188.26
71 280 1378613.15
71 282 1380188.26
71 300 1380709.61
71 301 1383295.18
71 327 1380614.41
71 333 1378505.63
71 334 1380665.84
71 335 1129065.54
71 346 1381209.82
71 353 1353295.55
71 357 1353367.55
71 360 1128779.86
71 363 1128851.86
71 374 1383295.18
71 381 1384133.3
71 382 1353295.55
71 389 1381229.82
71 401 1380959.55
71 439 1353295.55
71 474 1381261.82
71 486 1128851.86
71 488 1382274.77
71 501 1384001.3
71 503 1353295.55
71 504 1353367.55
71 508 1381209.82
71 513 1353295.55
71 522 1129065.54
71 532 1384133.3
71 533 1353367.55
71 565 1380614.41
71 569 1381261.82
71 579 1128851.86
71 587 1129065.54
71 590 1382274.77
71 608 1381261.82
71 630 1380188.26
71 641 1353295.55
71 644 1353295.55
71 667 1380188.26
71 674 1380188.26
71 682 1128851.86
71 720 1353295.55
71 725 1384001.3
71 729 1128851.86
71 747 1383295.18
71 781 1383295.18
71 783 1353437.23
71 821 1384457.3
71 853 1128851.86
71 861 1128851.86
71 862 1380614.41
71 907 1128851.86
71 909 1380739.38
71 916 1129065.54
71 918 1383295.18
71 929 1381217.82
71 945 1129065.54
71 961 1380629.3
71 965 1128851.86
71 1003 1378774.7
71 1006 1381261.82
71 1043 1128851.86
71 1047 1380629.3
71 1071 1353295.55
71 1085 1381209.82
71 1114 1380959.55
71 1156 1383244.78
71 1161 1353367.55
71 1162 1353367.55
71 1176 1380614.41
71 1196 1129065.54
71 1206 1353295.55
71 1208 948464.89
71 1214 1384001.3
71 1219 1128851.86
71 1230 1384001.3
71 1239 1129065.54
71 1249 1128851.86
71 1262 1381333.57
71 1272 1382281.68
71 1285 1128851.86
71 1290 1128851.86
71 1291 1380959.55
71 1302 1380188.26
71 1311 1380739.38
71 1312 1383295.18
71 1317 1353295.55
71 1337 1380188.26
71 1342 1383151.18
71 1357 1352724.19
71 1372 1381193.82
71 1433 1381221.82
71 1437 1353367.55
71 1445 1380614.41
71 1448 1353367.55
71 1451 1383295.18
71 1452 1353437.23
71 1461 1381209.82
71 1525 1353367.55
71 1554 1381209.82
71 1556 1380959.55
71 1579 1128851.86
71 1581 1380614.41
72 0 2058670.83
72 9 2048291.92
72 13 713006.85
72 16 2039654.18
72 25 2004937.41
72 29 2057442.41
72 38 2004937.47
72 51 2039654.6
72 69 2004937.47
72 73 2006368.17
72 80 2058641.17
72 97 2056148.55
72 122 2004937.47
72 125 2057442.41
72 126 2006368.17
72 183 2004937.41
72 237 2048259.48
72 277 2057438.41
72 280 2057438.41
72 282 2057438.41
72 299 2058523.03
72 300 2039654.45
72 302 2048200.82
72 327 2039654.51
72 330 2058177.51
72 333 2056877.54
72 334 2039654.43
72 350 2004813.49
72 369 2056148.44
72 401 2039654.6
72 428 2006368.68
72 449 2006368.68
72 455 2056148.34
72 480 2058523.03
72 553 2056148.55
72 554 2058641.17
72 560 2004937.41
72 565 2039654.51
72 628 2006368.17
72 630 2057438.41
72 631 2056148.55
72 633 2056148.55
72 649 2004937.41
72 667 2057438.41
72 674 2057438.41
72 695 2058523.03
72 717 2004937.47
72 726 2048339.15
72 743 2058629.17
72 752 2006368.68
72 780 2004899.6
72 791 2058523.03
72 825 2006368.17
72 862 2039654.51
72 889 2058523.03
72 900 2048259.48
72 909 2039654.47
72 911 2004937.47
72 925 2048259.48
72 940 2004813.49
72 941 2006368.17
72 961 2039654.5
72 1017 2056148.55
72 1021 2058641.17
72 1047 2039654.5
72 1050 2055888.69
72 1067 2004937.41
72 1114 2039654.6
72 1175 2006368.68
72 1203 2006368.68
72 1208 1825924.75
72 1242 2058445.03
72 1254 2056148.55
72 1262 2039545.39
72 1279 2006368.17
72 1291 2039654.6
72 1302 2057438.41
72 1311 2039654.47
72 1325 2048249.5
72 1334 2037408.47
72 1336 2006368.68
72 1337 2057438.41
72 1344 2056147.32
72 1352 2006364.93
72 1370 2048259.48
72 1389 2004937.41
72 1445 2039654.51
72 1454 2058584.87
72 1468 2004937.47
72 1556 2039654.6
72 1581 2039654.51
72 1583 2056148.55
72 1590 653524.25
72 1611 2037408.47
73 0 706402.18
73 10 686803.47
73 27 704909.39
73 29 705687.08
73 34 686803.47
73 80 706326.49
73 96 705755.47
73 100 686799.47
73 125 705687.08
73 168 686799.47
73 201 686799.47
73 277 705675.08
73 280 705675.08
73 282 705675.08
73 291 686799.47
73 320 705791.47
73 333 704310.08
73 419 686799.47
73 554 706372.49
73 617 686795.47
73 630 704374.65
73 642 277103.92
73 667 705675.08
73 674 705675.08
73 743 706348.49
73 794 277103.95
73 855 686791.47
73 857 686799.47
73 866 705811.47
73 955 705791.47
73 1000 705791.47
73 1021 706372.49
73 1033 705791.47
73 1074 686803.47
73 1126 686807.47
73 1263 686799.47
73 1273 686799.47
73 1275 705803.47
73 1302 705675.08
73 1337 705675.08
73 1385 686799.47
73 1413 705791.47
73 1431 686799.47
73 1454 706372.49
73 1528 686799.47
73 1562 705791.47
73 1564 705791.47
73 1595 686799.47
74 0 1060135.42
74 10 1043902.58
74 29 1058966.72
74 34 1043921.09
74 100 1043885.39
74 125 1058966.72
74 168 1043885.39
74 201 1043885.39
74 277 1058950.72
74 280 1058950.72
74 282 1056908.6
74 291 1043894.64
74 333 1056942.6
74 419 1043885.39
74 617 1043880.1
74 630 1058950.72
74 667 1058950.72
74 674 1058950.72
74 855 1043788.4
74 857 1043892.01
74 1074 1043907.87
74 1126 1043947.54
74 1263 1043885.39
74 1273 1043885.39
74 1302 1058950.72
74 1337 1058950.72
74 1385 1043885.39
74 1431 1043885.39
74 1528 1043885.39
74 1595 1043882.75
75 0 3374084.28
75 350 3365104.74
75 784 3369857.04
75 940 3365104.74
75 1077 3369857.04
76 0 1644243.95
76 16 1640336.75
76 19 1435998.32
76 21 1435998.32
76 36 1435998.32
76 43 1431053.13
76 51 1641862.53
76 53 1435978.32
76 76 1636815.42
76 77 1431053.13
76 97 1642641.16
76 141 1435998.32
76 212 1431149.13
76 243 1431149.13
76 255 1436002.32
76 264 1435998.32
76 300 1641013.02
76 316 1636815.42
76 327 1640661.56
76 332 1431053.13
76 334 1640851.45
76 361 1636815.42
76 369 1642644.55
76 372 1436002.32
76 380 1436002.32
76 390 1435998.32
76 401 1641862.53
76 404 1431149.13
76 427 1431197.13
76 442 1436002.32
76 455 1642647.94
76 483 1431149.13
76 495 1431053.13
76 516 1431053.13
76 526 1431149.13
76 553 1642641.16
76 565 1640661.56
76 571 1435998.32
76 577 1431053.13
76 623 1463542.53
76 631 1642641.16
76 633 1642641.16
76 637 1436002.32
76 640 1436002.32
76 665 1435998.32
76 671 1431053.13
76 763 1430469.13
76 766 1636815.42
76 798 1435998.32
76 803 1636815.42
76 862 1640661.56
76 880 1431053.13
76 909 1641122.96
76 912 1636815.42
76 930 1436002.32
76 946 1436002.32
76 952 1431149.13
76 961 1640716.53
76 972 1640302.08
76 1011 1431149.13
76 1017 1642641.16
76 1041 1435998.32
76 1047 1640716.53
76 1050 1642641.16
76 1081 1636815.42
76 1094 1431053.13
76 1111 1436002.32
76 1114 1633299.77
76 1120 1431053.13
76 1128 1436002.32
76 1206 1637620.68
76 1209 1435998.32
76 1224 1431053.13
76 1237 1431053.13
76 1254 1642641.16
76 1260 1431149.13
76 1262 1642345.58
76 1281 1435998.32
76 1289 1431001.13
76 1291 1641862.53
76 1294 1431053.13
76 1307 1636815.42
76 1310 1436002.32
76 1311 1641122.96
76 1344 1642627.6
76 1354 1431053.13
76 1397 1636815.42
76 1403 1636815.42
76 1417 1632293.88
76 1445 1640661.56
76 1456 1431053.13
76 1466 1624585.49
76 1467 1435998.32
76 1483 1431149.13
76 1505 1435998.32
76 1541 1431053.13
76 1556 1641862.53
76 1559 1636815.42
76 1581 1640661.56
76 1583 1642641.16
77 0 1505247.99
77 7 1493344.88
77 23 1503701.32
77 37 1251338.55
77 40 1251338.55
77 42 1475510.37
77 63 1251410.55
77 102 1493344.88
77 103 1486167.31
77 113 1475510.37
77 123 1493040.38
77 124 1503701.32
77 134 1493344.88
77 135 1251124.95
77 140 1504555.29
77 157 1493016.38
77 175 1504771.29
77 202 1475582.37
77 210 1475510.37
77 240 1470428.15
77 244 1504771.29
77 294 1503701.32
77 319 1486167.31
77 335 1251338.55
77 336 1486167.31
77 353 1475510.37
77 357 1475582.37
77 360 1251052.95
77 363 1251124.95
77 368 1486167.31
77 382 1475510.37
77 406 1493344.88
77 414 1504771.29
77 416 1486167.31
77 439 1475510.37
77 445 1504771.29
77 471 1486167.31
77 481 1493344.88
77 486 1251124.95
77 503 1475510.37
77 504 1475582.37
77 513 1475510.37
77 522 1251338.55
77 533 1475582.37
77 579 1251124.95
77 584 1505247.59
77 587 1251338.55
77 641 1475510.37
77 644 1475510.37
77 659 1486167.31
77 682 1251124.95
77 683 1493344.88
77 686 1493344.88
77 720 1475510.37
77 729 1251124.95
77 731 1503701.32
77 735 1503701.32
77 738 1504771.29
77 779 1493344.88
77 783 1475654.37
77 804 1504771.29
77 846 1503701.32
77 853 1251124.95
77 861 1251124.95
77 890 1504771.29
77 892 1503701.32
77 899 1503701.32
77 901 1486167.31
77 907 1251124.95
77 916 1251338.55
77 945 1251338.55
77 965 1251124.95
77 981 1486167.31
77 1020 1504771.29
77 1043 1251124.95
77 1065 1503701.32
77 1071 1475510.37
77 1096 1503701.32
77 1098 1503701.32
77 1103 1493344.88
77 1105 1503701.32
77 1161 1475582.37
77 1162 1475582.37
77 1184 1503701.32
77 1196 1251338.55
77 1206 1475510.37
77 1207 1486167.31
77 1208 1069262.12
77 1219 1251124.95
77 1238 1486167.31
77 1239 1251338.55
77 1249 1251124.95
77 1252 1503701.32
77 1285 1251124.95
77 1290 1251124.95
77 1317 1475510.37
77 1357 1474939.17
77 1374 1486167.31
77 1375 1505247.59
77 1437 1475582.37
77 1448 1475582.37
77 1452 1475654.37
77 1498 1503701.32
77 1525 1475582.37
77 1526 1504771.29
77 1579 1251124.95
77 1594 1486167.31
78 0 1539514.54
78 18 1519799.68
78 25 1493780.76
78 29 1535881.35
78 38 1493784.55
78 69 1493784.55
78 73 1503296.28
78 105 1522644.22
78 107 1517708.36
78 122 1493784.55
78 125 1535881.35
78 126 1503296.28
78 137 1478283.75
78 160 1478283.75
78 172 1523589.5
78 183 1493780.76
78 191 1519797.78
78 274 1517706.46
78 277 1535869.35
78 280 1535869.35
78 282 1534156.73
78 333 1534186.73
78 350 1492931.21
78 375 1522644.22
78 428 1503300.07
78 449 1503300.07
78 560 1493780.76
78 578 1522644.22
78 596 1519797.78
78 604 1519797.78
78 628 1503296.28
78 630 1535869.35
78 635 1522644.22
78 649 1493780.76
78 667 1535869.35
78 673 1517695.03
78 674 1535869.35
78 698 1517706.46
78 703 1517706.46
78 717 1493784.55
78 733 1519797.78
78 752 1503300.07
78 780 1493757.99
78 784 1517286.16
78 797 1519799.68
78 813 1522644.22
78 823 1517706.46
78 825 1503296.28
78 878 1517708.36
78 911 1493784.55
78 927 1517706.46
78 935 1523589.5
78 940 1492931.21
78 941 1503296.28
78 971 1499172.65
78 983 1519799.68
78 1067 1493780.76
78 1068 1517708.36
78 1072 1517706.46
78 1077 1517286.16
78 1102 1519797.78
78 1145 1519799.68
78 1146 1519797.78
78 1166 1517706.46
78 1175 1503300.07
78 1203 1503300.07
78 1208 1306860.43
78 1216 1517708.36
78 1221 1517706.46
78 1279 1503296.28
78 1302 1535869.35
78 1336 1503300.07
78 1337 1535869.35
78 1352 1503273.51
78 1371 1519797.78
78 1389 1493780.76
78 1421 1519786.35
78 1439 1522644.22
78 1468 1493784.55
78 1523 1519797.78
78 1535 1519797.78
78 1615 1517706.46
79 0 731849.27
79 29 731294.28
79 125 731294.28
79 190 731545.61
79 236 731545.61
79 277 731282.28
79 280 731282.28
79 282 731282.28
79 333 729917.28
79 499 731565.61
79 618 731585.61
79 630 731282.28
79 648 731465.61
79 667 731282.28
79 674 730125.51
79 807 731545.61
79 809 731545.61
79 810 731545.61
79 855 730212.85
79 1151 731545.61
79 1177 731545.61
79 1302 731282.28
79 1337 731282.28
79 1411 730311.49
80 0 1566791.45
80 7 1560868.46
80 16 1547896.48
80 18 1542805.4
80 25 1516250.6
80 37 1320968.94
80 38 1516250.93
80 40 1320968.94
80 42 1545055.26
80 51 1548000.63
80 60 1566768.21
80 61 1566035.15
80 63 1321044.94
80 69 1516250.93
80 73 1517087.08
80 92 1566788.98
80 102 1560868.46
80 105 1476561.9
80 107 1542621.58
80 113 1545055.26
80 122 1516250.93
80 123 1560705.71
80 126 1517087.08
80 131 1480275.46
80 134 1560868.46
80 135 1320743.31
80 137 1476447.65
80 152 1566280.24
80 157 1560693.71
80 160 1476447.65
80 172 1476566.24
80 179 1566789.52
80 183 1516250.6
80 188 1566789.52
80 191 1542805.24
